"序号","投资者","用户描述","合约","买卖","开平","状态","委托价格","成交均价","总手数","未成交","已成交","投保","有效期","报单时间","强平原因","详细状态","终端产品","单号","合约名","交易所","交易单元","本地单号","品种",
"886","""138411""","138411","ni2209","　卖","平今","已撤单","164440","-","1","1","0","投机","当日有效","22:52:58","非强平","已撤单","InfiniV8_1","      139203","沪镍2209","上期所","-1","000000013753|-290971658|3","ni",
"885","""138411""","138411","ni2209","　卖","平今","已撤单","164440","-","1","1","0","投机","当日有效","22:52:46","非强平","已撤单","InfiniV8_1","      138959","沪镍2209","上期所","-1","000000013737|-290971658|3","ni",
"884","""138411""","138411","ni2209","　卖","平今","已撤单","164440","-","1","1","0","投机","当日有效","22:52:42","非强平","已撤单","InfiniV8_1","      138876","沪镍2209","上期所","-1","000000013721|-290971658|3","ni",
"883","""138411""","138411","ni2209","买　","开仓","已撤单","164320","-","1","1","0","投机","当日有效","22:52:38","非强平","已撤单","InfiniV8_1","      138763","沪镍2209","上期所","-1","000000013705|-290971658|3","ni",
"882","""138411""","138411","ni2209","　卖","平今","已撤单","164390","-","1","1","0","投机","当日有效","22:52:31","非强平","已撤单","InfiniV8_1","      138597","沪镍2209","上期所","-1","000000013689|-290971658|3","ni",
"881","""138411""","138411","ni2209","　卖","平今","已撤单","164420","-","1","1","0","投机","当日有效","22:52:28","非强平","已撤单","InfiniV8_1","      138528","沪镍2209","上期所","-1","000000013673|-290971658|3","ni",
"880","""138411""","138411","ni2209","　卖","平今","已撤单","164490","-","1","1","0","投机","当日有效","22:52:27","非强平","已撤单","InfiniV8_1","      138487","沪镍2209","上期所","-1","000000013657|-290971658|3","ni",
"879","""138411""","138411","ni2209","　卖","平今","已撤单","164380","-","1","1","0","投机","当日有效","22:52:25","非强平","已撤单","InfiniV8_1","      138449","沪镍2209","上期所","-1","000000013641|-290971658|3","ni",
"878","""138411""","138411","ni2209","　卖","平今","已撤单","164380","-","1","1","0","投机","当日有效","22:52:21","非强平","已撤单","InfiniV8_1","      138357","沪镍2209","上期所","-1","000000013625|-290971658|3","ni",
"877","""138411""","138411","ni2209","　卖","平今","已撤单","164480","-","1","1","0","投机","当日有效","22:52:12","非强平","已撤单","InfiniV8_1","      138112","沪镍2209","上期所","-1","000000013609|-290971658|3","ni",
"876","""138411""","138411","ni2209","　卖","平今","已撤单","164550","-","1","1","0","投机","当日有效","22:52:09","非强平","已撤单","InfiniV8_1","      138015","沪镍2209","上期所","-1","000000013593|-290971658|3","ni",
"875","""138411""","138411","ni2209","　卖","平今","已撤单","164580","-","1","1","0","投机","当日有效","22:52:09","非强平","已撤单","InfiniV8_1","      138013","沪镍2209","上期所","-1","000000013577|-290971658|3","ni",
"874","""138411""","138411","ni2209","　卖","平今","已撤单","164620","-","1","1","0","投机","当日有效","22:52:08","非强平","已撤单","InfiniV8_1","      137980","沪镍2209","上期所","-1","000000013561|-290971658|3","ni",
"873","""138411""","138411","ni2209","买　","开仓","已撤单","164540","-","1","1","0","投机","当日有效","22:51:55","非强平","已撤单","InfiniV8_1","      137648","沪镍2209","上期所","-1","000000013545|-290971658|3","ni",
"872","""138411""","138411","ni2209","买　","开仓","已撤单","164530","-","1","1","0","投机","当日有效","22:51:53","非强平","已撤单","InfiniV8_1","      137608","沪镍2209","上期所","-1","000000013529|-290971658|3","ni",
"871","""138411""","138411","ni2209","　卖","平今","已撤单","164800","-","1","1","0","投机","当日有效","22:51:50","非强平","已撤单","InfiniV8_1","      137528","沪镍2209","上期所","-1","000000013505|-290971658|3","ni",
"870","""138411""","138411","ni2209","买　","开仓","已撤单","164590","-","1","1","0","投机","当日有效","22:51:50","非强平","已撤单","InfiniV8_1","      137527","沪镍2209","上期所","-1","000000013497|-290971658|3","ni",
"869","""138411""","138411","ni2209","买　","开仓","已撤单","164520","-","1","1","0","投机","当日有效","22:51:48","非强平","已撤单","InfiniV8_1","      137475","沪镍2209","上期所","-1","000000013481|-290971658|3","ni",
"868","""138411""","138411","ni2209","　卖","平今","已撤单","164750","-","1","1","0","投机","当日有效","22:51:47","非强平","已撤单","InfiniV8_1","      137460","沪镍2209","上期所","-1","000000013457|-290971658|3","ni",
"867","""138411""","138411","ni2209","买　","开仓","已撤单","164490","-","1","1","0","投机","当日有效","22:51:46","非强平","已撤单","InfiniV8_1","      137438","沪镍2209","上期所","-1","000000013449|-290971658|3","ni",
"866","""138411""","138411","ni2209","买　","开仓","已撤单","164460","-","1","1","0","投机","当日有效","22:51:42","非强平","已撤单","InfiniV8_1","      137351","沪镍2209","上期所","-1","000000013433|-290971658|3","ni",
"865","""138411""","138411","ni2209","买　","开仓","已撤单","164390","-","1","1","0","投机","当日有效","22:51:41","非强平","已撤单","InfiniV8_1","      137330","沪镍2209","上期所","-1","000000013417|-290971658|3","ni",
"864","""138411""","138411","ni2209","　卖","平今","已撤单","164700","-","1","1","0","投机","当日有效","22:51:41","非强平","已撤单","InfiniV8_1","      137329","沪镍2209","上期所","-1","000000013401|-290971658|3","ni",
"863","""138411""","138411","ni2209","　卖","平今","已撤单","164730","-","1","1","0","投机","当日有效","22:51:40","非强平","已撤单","InfiniV8_1","      137292","沪镍2209","上期所","-1","000000013385|-290971658|3","ni",
"862","""138411""","138411","ni2209","买　","开仓","已撤单","164660","-","1","1","0","投机","当日有效","22:51:12","非强平","已撤单","InfiniV8_1","      136447","沪镍2209","上期所","-1","000000013369|-290971658|3","ni",
"861","""138411""","138411","ni2209","买　","开仓","已撤单","164640","-","1","1","0","投机","当日有效","22:51:11","非强平","已撤单","InfiniV8_1","      136420","沪镍2209","上期所","-1","000000013353|-290971658|3","ni",
"860","""138411""","138411","ni2209","　卖","平今","已撤单","164800","-","1","1","0","投机","当日有效","22:51:07","非强平","已撤单","InfiniV8_1","      136314","沪镍2209","上期所","-1","000000013337|-290971658|3","ni",
"859","""138411""","138411","ni2209","　卖","平今","已撤单","164830","-","1","1","0","投机","当日有效","22:51:07","非强平","已撤单","InfiniV8_1","      136296","沪镍2209","上期所","-1","000000013321|-290971658|3","ni",
"858","""138411""","138411","ni2209","　卖","平今","已撤单","164880","-","1","1","0","投机","当日有效","22:51:06","非强平","已撤单","InfiniV8_1","      136267","沪镍2209","上期所","-1","000000013305|-290971658|3","ni",
"857","""138411""","138411","ni2209","买　","开仓","已撤单","164780","-","1","1","0","投机","当日有效","22:51:02","非强平","已撤单","InfiniV8_1","      136137","沪镍2209","上期所","-1","000000013289|-290971658|3","ni",
"856","""138411""","138411","ni2209","买　","开仓","已撤单","164780","-","1","1","0","投机","当日有效","22:51:01","非强平","已撤单","InfiniV8_1","      136099","沪镍2209","上期所","-1","000000013273|-290971658|3","ni",
"855","""138411""","138411","ni2209","买　","开仓","已撤单","164760","-","1","1","0","投机","当日有效","22:51:00","非强平","已撤单","InfiniV8_1","      136068","沪镍2209","上期所","-1","000000013257|-290971658|3","ni",
"854","""138411""","138411","ni2209","买　","开仓","已撤单","164750","-","1","1","0","投机","当日有效","22:50:59","非强平","已撤单","InfiniV8_1","      136023","沪镍2209","上期所","-1","000000013241|-290971658|3","ni",
"853","""138411""","138411","ni2209","买　","开仓","已撤单","164730","-","1","1","0","投机","当日有效","22:50:58","非强平","已撤单","InfiniV8_1","      135998","沪镍2209","上期所","-1","000000013225|-290971658|3","ni",
"852","""138411""","138411","ni2209","买　","开仓","已撤单","164690","-","1","1","0","投机","当日有效","22:50:57","非强平","已撤单","InfiniV8_1","      135977","沪镍2209","上期所","-1","000000013209|-290971658|3","ni",
"851","""138411""","138411","ni2209","买　","开仓","已撤单","164640","-","1","1","0","投机","当日有效","22:50:55","非强平","已撤单","InfiniV8_1","      135923","沪镍2209","上期所","-1","000000013193|-290971658|3","ni",
"850","""138411""","138411","ni2209","买　","开仓","已撤单","164630","-","1","1","0","投机","当日有效","22:50:53","非强平","已撤单","InfiniV8_1","      135882","沪镍2209","上期所","-1","000000013177|-290971658|3","ni",
"849","""138411""","138411","ni2209","买　","开仓","已撤单","164700","-","1","1","0","投机","当日有效","22:50:43","非强平","已撤单","InfiniV8_1","      135714","沪镍2209","上期所","-1","000000013161|-290971658|3","ni",
"848","""138411""","138411","ni2209","　卖","平今","已撤单","164900","-","1","1","0","投机","当日有效","22:50:24","非强平","已撤单","InfiniV8_1","      135323","沪镍2209","上期所","-1","000000013145|-290971658|3","ni",
"847","""138411""","138411","ni2209","　卖","平今","已撤单","164990","-","1","1","0","投机","当日有效","22:50:13","非强平","已撤单","InfiniV8_1","      135089","沪镍2209","上期所","-1","000000013129|-290971658|3","ni",
"846","""138411""","138411","ni2209","　卖","平今","已撤单","165240","-","1","1","0","投机","当日有效","22:49:36","非强平","已撤单","InfiniV8_1","      134013","沪镍2209","上期所","-1","000000013113|-290971658|3","ni",
"845","""138411""","138411","ni2209","　卖","平今","已撤单","165260","-","1","1","0","投机","当日有效","22:49:35","非强平","已撤单","InfiniV8_1","      133977","沪镍2209","上期所","-1","000000013097|-290971658|3","ni",
"844","""138411""","138411","ni2209","　卖","平今","已撤单","165220","-","1","1","0","投机","当日有效","22:49:34","非强平","已撤单","InfiniV8_1","      133947","沪镍2209","上期所","-1","000000013081|-290971658|3","ni",
"843","""138411""","138411","ni2209","　卖","平今","已撤单","165290","-","1","1","0","投机","当日有效","22:49:33","非强平","已撤单","InfiniV8_1","      133931","沪镍2209","上期所","-1","000000013057|-290971658|3","ni",
"842","""138411""","138411","ni2209","　卖","开仓","已撤单","165290","-","1","1","0","投机","当日有效","22:49:33","非强平","已撤单","InfiniV8_1","      133930","沪镍2209","上期所","-1","000000013041|-290971658|3","ni",
"841","""138411""","138411","ni2209","　卖","平今","已撤单","165190","-","1","1","0","投机","当日有效","22:49:33","非强平","已撤单","InfiniV8_1","      133928","沪镍2209","上期所","-1","000000013033|-290971658|3","ni",
"840","""138411""","138411","ni2209","　卖","平今","已撤单","165310","-","1","1","0","投机","当日有效","22:49:32","非强平","已撤单","InfiniV8_1","      133896","沪镍2209","上期所","-1","000000013017|-290971658|3","ni",
"839","""138411""","138411","ni2209","　卖","平今","已撤单","165330","-","1","1","0","投机","当日有效","22:49:32","非强平","已撤单","InfiniV8_1","      133874","沪镍2209","上期所","-1","000000013001|-290971658|3","ni",
"838","""138411""","138411","ni2209","　卖","平今","已撤单","165370","-","1","1","0","投机","当日有效","22:49:31","非强平","已撤单","InfiniV8_1","      133823","沪镍2209","上期所","-1","000000012985|-290971658|3","ni",
"837","""138411""","138411","ni2209","　卖","平今","已撤单","165350","-","1","1","0","投机","当日有效","22:49:31","非强平","已撤单","InfiniV8_1","      133821","沪镍2209","上期所","-1","000000012969|-290971658|3","ni",
"836","""138411""","138411","ni2209","　卖","平今","已撤单","165330","-","1","1","0","投机","当日有效","22:49:29","非强平","已撤单","InfiniV8_1","      133773","沪镍2209","上期所","-1","000000012953|-290971658|3","ni",
"835","""138411""","138411","ni2209","　卖","平今","已撤单","165370","-","1","1","0","投机","当日有效","22:49:29","非强平","已撤单","InfiniV8_1","      133760","沪镍2209","上期所","-1","000000012937|-290971658|3","ni",
"834","""138411""","138411","ni2209","　卖","平今","已撤单","165330","-","1","1","0","投机","当日有效","22:49:29","非强平","已撤单","InfiniV8_1","      133758","沪镍2209","上期所","-1","000000012921|-290971658|3","ni",
"833","""138411""","138411","ni2209","　卖","平今","已撤单","165350","-","1","1","0","投机","当日有效","22:49:27","非强平","已撤单","InfiniV8_1","      133712","沪镍2209","上期所","-1","000000012905|-290971658|3","ni",
"832","""138411""","138411","ni2209","　卖","平今","已撤单","165580","-","1","1","0","投机","当日有效","22:49:26","非强平","已撤单","InfiniV8_1","      133671","沪镍2209","上期所","-1","000000012881|-290971658|3","ni",
"831","""138411""","138411","ni2209","　卖","开仓","已撤单","165580","-","1","1","0","投机","当日有效","22:49:26","非强平","已撤单","InfiniV8_1","      133670","沪镍2209","上期所","-1","000000012873|-290971658|3","ni",
"830","""138411""","138411","ni2209","　卖","平今","已撤单","165280","-","1","1","0","投机","当日有效","22:49:22","非强平","已撤单","InfiniV8_1","      133550","沪镍2209","上期所","-1","000000012857|-290971658|3","ni",
"829","""138411""","138411","ni2209","　卖","平今","已撤单","165160","-","1","1","0","投机","当日有效","22:49:11","非强平","已撤单","InfiniV8_1","      133073","沪镍2209","上期所","-1","000000012841|-290971658|3","ni",
"828","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:49:10","非强平","已撤单","InfiniV8_1","      133043","沪镍2209","上期所","-1","000000012825|-290971658|3","ni",
"827","""138411""","138411","ni2209","　卖","平今","已撤单","165100","-","1","1","0","投机","当日有效","22:49:08","非强平","已撤单","InfiniV8_1","      132965","沪镍2209","上期所","-1","000000012809|-290971658|3","ni",
"826","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:49:06","非强平","已撤单","InfiniV8_1","      132915","沪镍2209","上期所","-1","000000012793|-290971658|3","ni",
"825","""138411""","138411","ni2209","　卖","平今","已撤单","165160","-","1","1","0","投机","当日有效","22:49:02","非强平","已撤单","InfiniV8_1","      132804","沪镍2209","上期所","-1","000000012777|-290971658|3","ni",
"824","""138411""","138411","ni2209","　卖","平今","已撤单","165090","-","1","1","0","投机","当日有效","22:49:00","非强平","已撤单","InfiniV8_1","      132726","沪镍2209","上期所","-1","000000012761|-290971658|3","ni",
"823","""138411""","138411","ni2209","　卖","平今","已撤单","165100","-","1","1","0","投机","当日有效","22:48:59","非强平","已撤单","InfiniV8_1","      132711","沪镍2209","上期所","-1","000000012745|-290971658|3","ni",
"822","""138411""","138411","ni2209","　卖","平今","已撤单","165090","-","1","1","0","投机","当日有效","22:48:59","非强平","已撤单","InfiniV8_1","      132697","沪镍2209","上期所","-1","000000012729|-290971658|3","ni",
"821","""138411""","138411","ni2209","　卖","平今","已撤单","165100","-","1","1","0","投机","当日有效","22:48:56","非强平","已撤单","InfiniV8_1","      132644","沪镍2209","上期所","-1","000000012713|-290971658|3","ni",
"820","""138411""","138411","ni2209","　卖","平今","已撤单","165140","-","1","1","0","投机","当日有效","22:48:55","非强平","已撤单","InfiniV8_1","      132636","沪镍2209","上期所","-1","000000012697|-290971658|3","ni",
"819","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:48:52","非强平","已撤单","InfiniV8_1","      132594","沪镍2209","上期所","-1","000000012681|-290971658|3","ni",
"818","""138411""","138411","ni2209","　卖","平今","已撤单","165140","-","1","1","0","投机","当日有效","22:48:51","非强平","已撤单","InfiniV8_1","      132575","沪镍2209","上期所","-1","000000012665|-290971658|3","ni",
"817","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:48:51","非强平","已撤单","InfiniV8_1","      132560","沪镍2209","上期所","-1","000000012649|-290971658|3","ni",
"816","""138411""","138411","ni2209","　卖","平今","已撤单","165120","-","1","1","0","投机","当日有效","22:48:50","非强平","已撤单","InfiniV8_1","      132549","沪镍2209","上期所","-1","000000012633|-290971658|3","ni",
"815","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:48:50","非强平","已撤单","InfiniV8_1","      132542","沪镍2209","上期所","-1","000000012617|-290971658|3","ni",
"814","""138411""","138411","ni2209","　卖","平今","已撤单","165140","-","1","1","0","投机","当日有效","22:48:49","非强平","已撤单","InfiniV8_1","      132532","沪镍2209","上期所","-1","000000012601|-290971658|3","ni",
"813","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:48:49","非强平","已撤单","InfiniV8_1","      132520","沪镍2209","上期所","-1","000000012585|-290971658|3","ni",
"812","""138411""","138411","ni2209","　卖","平今","已撤单","165120","-","1","1","0","投机","当日有效","22:48:48","非强平","已撤单","InfiniV8_1","      132510","沪镍2209","上期所","-1","000000012569|-290971658|3","ni",
"811","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:48:47","非强平","已撤单","InfiniV8_1","      132484","沪镍2209","上期所","-1","000000012553|-290971658|3","ni",
"810","""138411""","138411","ni2209","　卖","平今","已撤单","165140","-","1","1","0","投机","当日有效","22:48:46","非强平","已撤单","InfiniV8_1","      132466","沪镍2209","上期所","-1","000000012537|-290971658|3","ni",
"809","""138411""","138411","ni2209","　卖","平今","已撤单","165160","-","1","1","0","投机","当日有效","22:48:45","非强平","已撤单","InfiniV8_1","      132446","沪镍2209","上期所","-1","000000012521|-290971658|3","ni",
"808","""138411""","138411","ni2209","　卖","平今","已撤单","165130","-","1","1","0","投机","当日有效","22:48:38","非强平","已撤单","InfiniV8_1","      132331","沪镍2209","上期所","-1","000000012505|-290971658|3","ni",
"807","""138411""","138411","ni2209","　卖","平今","已撤单","165160","-","1","1","0","投机","当日有效","22:48:35","非强平","已撤单","InfiniV8_1","      132276","沪镍2209","上期所","-1","000000012489|-290971658|3","ni",
"806","""138411""","138411","ni2209","　卖","平今","已撤单","165190","-","1","1","0","投机","当日有效","22:48:34","非强平","已撤单","InfiniV8_1","      132232","沪镍2209","上期所","-1","000000012473|-290971658|3","ni",
"805","""138411""","138411","ni2209","　卖","平今","已撤单","165160","-","1","1","0","投机","当日有效","22:48:33","非强平","已撤单","InfiniV8_1","      132218","沪镍2209","上期所","-1","000000012457|-290971658|3","ni",
"804","""138411""","138411","ni2209","　卖","平今","已撤单","165100","-","1","1","0","投机","当日有效","22:48:32","非强平","已撤单","InfiniV8_1","      132195","沪镍2209","上期所","-1","000000012441|-290971658|3","ni",
"803","""138411""","138411","ni2209","　卖","平今","已撤单","165090","-","1","1","0","投机","当日有效","22:48:31","非强平","已撤单","InfiniV8_1","      132185","沪镍2209","上期所","-1","000000012425|-290971658|3","ni",
"802","""138411""","138411","ni2209","　卖","平今","已撤单","165050","-","1","1","0","投机","当日有效","22:48:29","非强平","已撤单","InfiniV8_1","      132156","沪镍2209","上期所","-1","000000012409|-290971658|3","ni",
"801","""138411""","138411","ni2209","　卖","平今","已撤单","165050","-","1","1","0","投机","当日有效","22:48:28","非强平","已撤单","InfiniV8_1","      132130","沪镍2209","上期所","-1","000000012393|-290971658|3","ni",
"800","""138411""","138411","ni2209","　卖","平今","已撤单","165010","-","1","1","0","投机","当日有效","22:48:27","非强平","已撤单","InfiniV8_1","      132117","沪镍2209","上期所","-1","000000012377|-290971658|3","ni",
"799","""138411""","138411","ni2209","　卖","平今","已撤单","165000","-","1","1","0","投机","当日有效","22:48:26","非强平","已撤单","InfiniV8_1","      132108","沪镍2209","上期所","-1","000000012361|-290971658|3","ni",
"798","""138411""","138411","ni2209","　卖","平今","已撤单","164990","-","1","1","0","投机","当日有效","22:48:24","非强平","已撤单","InfiniV8_1","      132069","沪镍2209","上期所","-1","000000012345|-290971658|3","ni",
"797","""138411""","138411","ni2209","　卖","平今","已撤单","165000","-","1","1","0","投机","当日有效","22:48:24","非强平","已撤单","InfiniV8_1","      132061","沪镍2209","上期所","-1","000000012329|-290971658|3","ni",
"796","""138411""","138411","ni2209","　卖","平今","已撤单","165000","-","1","1","0","投机","当日有效","22:48:20","非强平","已撤单","InfiniV8_1","      131985","沪镍2209","上期所","-1","000000012313|-290971658|3","ni",
"795","""138411""","138411","ni2209","　卖","平今","已撤单","165030","-","1","1","0","投机","当日有效","22:48:18","非强平","已撤单","InfiniV8_1","      131956","沪镍2209","上期所","-1","000000012297|-290971658|3","ni",
"794","""138411""","138411","ni2209","　卖","平今","已撤单","165050","-","1","1","0","投机","当日有效","22:48:17","非强平","已撤单","InfiniV8_1","      131913","沪镍2209","上期所","-1","000000012281|-290971658|3","ni",
"793","""138411""","138411","ni2209","　卖","平今","已撤单","165060","-","1","1","0","投机","当日有效","22:48:16","非强平","已撤单","InfiniV8_1","      131900","沪镍2209","上期所","-1","000000012265|-290971658|3","ni",
"792","""138411""","138411","ni2209","　卖","平今","已撤单","165050","-","1","1","0","投机","当日有效","22:48:15","非强平","已撤单","InfiniV8_1","      131852","沪镍2209","上期所","-1","000000012249|-290971658|3","ni",
"791","""138411""","138411","ni2209","　卖","平今","已撤单","165070","-","1","1","0","投机","当日有效","22:48:14","非强平","已撤单","InfiniV8_1","      131843","沪镍2209","上期所","-1","000000012233|-290971658|3","ni",
"790","""138411""","138411","ni2209","　卖","平今","已撤单","165060","-","1","1","0","投机","当日有效","22:48:13","非强平","已撤单","InfiniV8_1","      131811","沪镍2209","上期所","-1","000000012217|-290971658|3","ni",
"789","""138411""","138411","ni2209","　卖","平今","已撤单","165080","-","1","1","0","投机","当日有效","22:48:12","非强平","已撤单","InfiniV8_1","      131790","沪镍2209","上期所","-1","000000012201|-290971658|3","ni",
"788","""138411""","138411","ni2209","　卖","平今","已撤单","165100","-","1","1","0","投机","当日有效","22:48:11","非强平","已撤单","InfiniV8_1","      131756","沪镍2209","上期所","-1","000000012185|-290971658|3","ni",
"787","""138411""","138411","ni2208","买　","平今","全部成交","169870","169870.0","1","0","1","投机","当日有效","22:48:10","非强平","全部成交报单已提交","InfiniV8_1","      131736","沪镍2208","上期所","-1","000000012177|-290971658|3","ni",
"786","""138411""","138411","ni2209","　卖","平今","全部成交","164970","164970.0","1","0","1","投机","当日有效","22:48:10","非强平","全部成交报单已提交","InfiniV8_1","      131734","沪镍2209","上期所","-1","000000012169|-290971658|3","ni",
"785","""138411""","138411","ni2209","　卖","开仓","已撤单","165090","-","1","1","0","投机","当日有效","22:48:10","非强平","已撤单","InfiniV8_1","      131733","沪镍2209","上期所","-1","000000012145|-290971658|3","ni",
"784","""138411""","138411","ni2209","　卖","平今","已撤单","165100","-","1","1","0","投机","当日有效","22:48:10","非强平","已撤单","InfiniV8_1","      131722","沪镍2209","上期所","-1","000000012137|-290971658|3","ni",
"783","""138411""","138411","ni2209","　卖","平今","已撤单","165170","-","1","1","0","投机","当日有效","22:48:07","非强平","已撤单","InfiniV8_1","      131648","沪镍2209","上期所","-1","000000012121|-290971658|3","ni",
"782","""138411""","138411","ni2209","　卖","平今","已撤单","165190","-","1","1","0","投机","当日有效","22:47:58","非强平","已撤单","InfiniV8_1","      131387","沪镍2209","上期所","-1","000000012105|-290971658|3","ni",
"781","""138411""","138411","ni2209","　卖","平今","已撤单","165180","-","1","1","0","投机","当日有效","22:47:55","非强平","已撤单","InfiniV8_1","      131302","沪镍2209","上期所","-1","000000012089|-290971658|3","ni",
"780","""138411""","138411","ni2209","　卖","平今","已撤单","165160","-","1","1","0","投机","当日有效","22:47:51","非强平","已撤单","InfiniV8_1","      131215","沪镍2209","上期所","-1","000000012073|-290971658|3","ni",
"779","""138411""","138411","ni2209","　卖","平今","已撤单","165200","-","1","1","0","投机","当日有效","22:47:51","非强平","已撤单","InfiniV8_1","      131206","沪镍2209","上期所","-1","000000012057|-290971658|3","ni",
"778","""138411""","138411","ni2209","　卖","平今","已撤单","164930","-","1","1","0","投机","当日有效","22:47:28","非强平","已撤单","InfiniV8_1","      130616","沪镍2209","上期所","-1","000000012041|-290971658|3","ni",
"777","""138411""","138411","ni2209","　卖","平今","已撤单","164410","-","1","1","0","投机","当日有效","22:46:32","非强平","已撤单","InfiniV8_1","      129604","沪镍2209","上期所","-1","000000012025|-290971658|3","ni",
"776","""138411""","138411","ni2209","　卖","平今","已撤单","164430","-","1","1","0","投机","当日有效","22:46:29","非强平","已撤单","InfiniV8_1","      129564","沪镍2209","上期所","-1","000000012009|-290971658|3","ni",
"775","""138411""","138411","ni2209","　卖","平今","已撤单","164370","-","1","1","0","投机","当日有效","22:45:46","非强平","已撤单","InfiniV8_1","      128987","沪镍2209","上期所","-1","000000011993|-290971658|3","ni",
"774","""138411""","138411","ni2209","　卖","平今","已撤单","164240","-","1","1","0","投机","当日有效","22:42:42","非强平","已撤单","InfiniV8_1","      126490","沪镍2209","上期所","-1","000000011977|-290971658|3","ni",
"773","""138411""","138411","ni2209","　卖","平今","已撤单","164360","-","1","1","0","投机","当日有效","22:42:13","非强平","已撤单","InfiniV8_1","      126098","沪镍2209","上期所","-1","000000011961|-290971658|3","ni",
"772","""138411""","138411","ni2209","　卖","平今","已撤单","164250","-","1","1","0","投机","当日有效","22:42:03","非强平","已撤单","InfiniV8_1","      125925","沪镍2209","上期所","-1","000000011945|-290971658|3","ni",
"771","""138411""","138411","ni2209","　卖","平今","已撤单","164280","-","1","1","0","投机","当日有效","22:41:51","非强平","已撤单","InfiniV8_1","      125734","沪镍2209","上期所","-1","000000011929|-290971658|3","ni",
"770","""138411""","138411","ni2209","　卖","平今","已撤单","164300","-","1","1","0","投机","当日有效","22:41:50","非强平","已撤单","InfiniV8_1","      125718","沪镍2209","上期所","-1","000000011913|-290971658|3","ni",
"769","""138411""","138411","ni2209","　卖","平今","已撤单","164320","-","1","1","0","投机","当日有效","22:41:43","非强平","已撤单","InfiniV8_1","      125597","沪镍2209","上期所","-1","000000011897|-290971658|3","ni",
"768","""138411""","138411","ni2209","　卖","平今","已撤单","164170","-","1","1","0","投机","当日有效","22:41:26","非强平","已撤单","InfiniV8_1","      125365","沪镍2209","上期所","-1","000000011881|-290971658|3","ni",
"767","""138411""","138411","ni2209","　卖","平今","已撤单","164180","-","1","1","0","投机","当日有效","22:41:10","非强平","已撤单","InfiniV8_1","      125143","沪镍2209","上期所","-1","000000011865|-290971658|3","ni",
"766","""138411""","138411","ni2209","　卖","平今","已撤单","164280","-","1","1","0","投机","当日有效","22:40:45","非强平","已撤单","InfiniV8_1","      124732","沪镍2209","上期所","-1","000000011849|-290971658|3","ni",
"765","""138411""","138411","ni2209","　卖","平今","已撤单","164200","-","1","1","0","投机","当日有效","22:40:38","非强平","已撤单","InfiniV8_1","      124602","沪镍2209","上期所","-1","000000011833|-290971658|3","ni",
"764","""138411""","138411","ni2209","　卖","平今","已撤单","164210","-","1","1","0","投机","当日有效","22:40:36","非强平","已撤单","InfiniV8_1","      124548","沪镍2209","上期所","-1","000000011809|-290971658|3","ni",
"763","""138411""","138411","ni2209","　卖","开仓","已撤单","164210","-","1","1","0","投机","当日有效","22:40:36","非强平","已撤单","InfiniV8_1","      124547","沪镍2209","上期所","-1","000000011801|-290971658|3","ni",
"762","""138411""","138411","ni2209","　卖","平今","已撤单","164210","-","1","1","0","投机","当日有效","22:40:29","非强平","已撤单","InfiniV8_1","      124450","沪镍2209","上期所","-1","000000011777|-290971658|3","ni",
"761","""138411""","138411","ni2209","　卖","开仓","已撤单","164210","-","1","1","0","投机","当日有效","22:40:29","非强平","已撤单","InfiniV8_1","      124449","沪镍2209","上期所","-1","000000011769|-290971658|3","ni",
"760","""138411""","138411","ni2209","　卖","平今","已撤单","164220","-","1","1","0","投机","当日有效","22:40:27","非强平","已撤单","InfiniV8_1","      124423","沪镍2209","上期所","-1","000000011745|-290971658|3","ni",
"759","""138411""","138411","ni2209","　卖","开仓","已撤单","164220","-","1","1","0","投机","当日有效","22:40:27","非强平","已撤单","InfiniV8_1","      124422","沪镍2209","上期所","-1","000000011737|-290971658|3","ni",
"758","""138411""","138411","ni2208","　卖","开仓","全部成交","168970","168970.0","1","0","1","投机","当日有效","22:39:46","非强平","全部成交报单已提交","InfiniV8_1","      123873","沪镍2208","上期所","-1","000000011729|-290971658|3","ni",
"757","""138411""","138411","ni2209","买　","开仓","全部成交","163970","163960.0","1","0","1","投机","当日有效","22:39:44","非强平","全部成交","InfiniV8_1","      123857","沪镍2209","上期所","-1","000000011713|-290971658|3","ni",
"756","""138411""","138411","ni2209","买　","开仓","已撤单","163980","-","1","1","0","投机","当日有效","22:39:42","非强平","已撤单","InfiniV8_1","      123845","沪镍2209","上期所","-1","000000011697|-290971658|3","ni",
"755","""138411""","138411","ni2209","买　","开仓","已撤单","163990","-","1","1","0","投机","当日有效","22:39:41","非强平","已撤单","InfiniV8_1","      123839","沪镍2209","上期所","-1","000000011681|-290971658|3","ni",
